  0.000000e+00  0.000000e+00  0.000000e+00  2.632981e-04  0.000000e+00  3.307637e-04  1.000000e+00  2.961241e-01  0.000000e+00  4.421986e-01  0.000000e+00 -5.387198e-12  0.000000e+00  3.094902e+00
  1.492743e-02  6.237992e+01  1.533394e+01  2.421657e+00  1.091321e+00  1.621233e+00  3.725323e-02  1.221188e-01  1.110083e-01  1.118209e-01 -9.478502e-01  1.819090e-02 -1.730291e-03  3.393892e+00
  1.566234e-02  6.545106e+01  1.544548e+01  2.409427e+00  1.097094e+00  1.618193e+00  3.538216e-02  1.190198e-01  1.081120e-01  1.087697e-01 -9.489892e-01  1.832261e-02 -1.743026e-03  3.374283e+00
  1.641038e-02  6.857700e+01  1.555346e+01  2.398693e+00  1.102041e+00  1.614820e+00  3.370690e-02  1.160473e-01  1.053887e-01  1.059268e-01 -9.499226e-01  1.844393e-02 -1.755000e-03  3.354558e+00
  1.717130e-02  7.175682e+01  1.565824e+01  2.389279e+00  1.106264e+00  1.611175e+00  3.219667e-02  1.131999e-01  1.028233e-01  1.032686e-01 -9.506825e-01  1.855679e-02 -1.766338e-03  3.334854e+00
  1.794491e-02  7.498964e+01  1.576011e+01  2.381028e+00  1.109856e+00  1.607311e+00  3.082668e-02  1.104758e-01  1.004021e-01  1.007754e-01 -9.512943e-01  1.866275e-02 -1.777327e-03  3.315292e+00
  1.873100e-02  7.827459e+01  1.585933e+01  2.373794e+00  1.112898e+00  1.603275e+00  2.957703e-02  1.078724e-01  9.811245e-02  9.843022e-02 -9.517790e-01  1.876285e-02 -1.788192e-03  3.295949e+00
  1.952936e-02  8.161084e+01  1.595609e+01  2.367443e+00  1.115463e+00  1.599111e+00  2.843117e-02  1.053861e-01  9.594287e-02  9.621977e-02 -9.521535e-01  1.885724e-02 -1.799354e-03  3.276894e+00
  2.033980e-02  8.499759e+01  1.605059e+01  2.361858e+00  1.117615e+00  1.594855e+00  2.737526e-02  1.030108e-01  9.388317e-02  9.413057e-02 -9.524325e-01  1.894506e-02 -1.811214e-03  3.258189e+00
  2.116214e-02  8.843403e+01  1.614299e+01  2.356936e+00  1.119409e+00  1.590537e+00  2.639747e-02  1.007418e-01  9.192409e-02  9.215087e-02 -9.526280e-01  1.902492e-02 -1.823785e-03  3.239868e+00
  2.199619e-02  9.191943e+01  1.623341e+01  2.352588e+00  1.120894e+00  1.586181e+00  2.548763e-02  9.857418e-02  9.005742e-02  9.026968e-02 -9.527521e-01  1.909633e-02 -1.836447e-03  3.221934e+00
  2.284177e-02  9.545303e+01  1.632197e+01  2.348737e+00  1.122112e+00  1.581809e+00  2.463719e-02  9.650228e-02  8.827598e-02  8.847763e-02 -9.528143e-01  1.916112e-02 -1.848412e-03  3.204364e+00
  2.369872e-02  9.903412e+01  1.640877e+01  2.345312e+00  1.123100e+00  1.577437e+00  2.383945e-02  9.452160e-02  8.657329e-02  8.676678e-02 -9.528214e-01  1.922259e-02 -1.859587e-03  3.187132e+00
  2.456687e-02  1.026620e+02  1.649389e+01  2.342252e+00  1.123889e+00  1.573079e+00  2.308909e-02  9.262738e-02  8.494360e-02  8.513122e-02 -9.527801e-01  1.928327e-02 -1.870117e-03  3.170266e+00
  2.544605e-02  1.063360e+02  1.657742e+01  2.339505e+00  1.124507e+00  1.568744e+00  2.238142e-02  9.081569e-02  8.338180e-02  8.356533e-02 -9.526937e-01  1.934541e-02 -1.880051e-03  3.153801e+00
  2.633611e-02  1.100554e+02  1.665942e+01  2.337026e+00  1.124978e+00  1.564439e+00  2.171210e-02  8.908202e-02  8.188334e-02  8.206317e-02 -9.525686e-01  1.941141e-02 -1.889716e-03  3.137743e+00
  2.723689e-02  1.138197e+02  1.673996e+01  2.334776e+00  1.125321e+00  1.560176e+00  2.107783e-02  8.742093e-02  8.044399e-02  8.062079e-02 -9.524104e-01  1.948297e-02 -1.899333e-03  3.122083e+00
  2.814824e-02  1.176281e+02  1.681909e+01  2.332721e+00  1.125555e+00  1.555960e+00  2.047555e-02  8.582733e-02  7.905998e-02  7.923456e-02 -9.522188e-01  1.956006e-02 -1.909473e-03  3.106803e+00
  2.907002e-02  1.214801e+02  1.689685e+01  2.330831e+00  1.125693e+00  1.551797e+00  1.990240e-02  8.429796e-02  7.772801e-02  7.790071e-02 -9.520041e-01  1.964055e-02 -1.920772e-03  3.091882e+00
  3.000209e-02  1.253751e+02  1.697331e+01  2.329081e+00  1.125749e+00  1.547690e+00  1.935637e-02  8.282924e-02  7.644510e-02  7.661574e-02 -9.517606e-01  1.972103e-02 -1.933447e-03  3.077280e+00
  3.094431e-02  1.293126e+02  1.704850e+01  2.327448e+00  1.125734e+00  1.543647e+00  1.883596e-02  8.141820e-02  7.520857e-02  7.537771e-02 -9.514937e-01  1.979704e-02 -1.947559e-03  3.062938e+00
